ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0065004,protein-DNA complex assembly,20/748,40/1817,0.5,1.214572193,1.147571064,0.162125908,0.787468373,0.754502166,Q03188/Q86VP6/P62805/Q6NT76/P55209/Q92522/O00268/Q92688/Q13111/Q02224/P49321/Q08945/O75367/Q9NX70/O75496/P06748/Q9BTT4/P22492/P78317/Q92794,20
BP,GO:1903706,regulation of hemopoiesis,20/748,40/1817,0.5,1.214572193,1.147571064,0.162125908,0.787468373,0.754502166,Q96PU8/P12956/P62805/P38646/Q13158/P56537/O43524/P42771/Q6PD62/Q9HAF1/Q6NXT1/Q9UKV3/Q06546/P00441/Q8N7H5/Q99873/P32119/Q9GZS3/O14617/Q92794,20
BP,GO:0042981,regulation of apoptotic process,91/748,204/1817,0.446078431,1.083588917,1.059659817,0.162417655,0.787468373,0.754502166,P98170/Q9Y5K6/Q15233/P21333/P10809/P46379/P08238/Q9NR09/P35520/P06733/P09874/P14625/P06396/P38646/P49588/Q13158/Q15121/P11142/P07237/P61978/P04040/Q9NXR7/P31483/O14745/Q92688/Q12931/Q05639/P55072/P11021/P14174/P14550/O43524/P61247/O15164/Q99497/P42771/Q9Y5V3/Q13564/P98175/P27635/P04179/Q9HAF1/P61289/Q9BZZ5/P30154/Q9ULF5/P23246/P21796/Q9HCN8/Q9UKV3/Q04206/P11413/P45880/O76021/P31689/Q96B36/P00441/O00571/P63244/Q86UE4/P52565/Q96EY1/P05412/P62937/Q15257/Q13247/P32119/P35221/Q9NYF8/P47897/Q15418/P07900/Q5VZE5/Q9UQ80/P06748/P09211/Q9Y4L1/Q9Y230/Q07820/P18847/Q14247/Q04760/P49959/O95881/Q9Y265/O43707/P30153/P02786/P62081/Q16531/P11388,91
BP,GO:0009314,response to radiation,24/748,49/1817,0.489795918,1.189785005,1.126260035,0.163595091,0.787468373,0.754502166,P12956/P09874/Q92889/P13010/P04040/Q9NXR7/Q15054/P04179/Q13620/P10155/Q9BQ15/Q9C0C2/Q04206/P39748/P23921/O94782/P29692/O75844/P12004/P36873/P06748/Q9Y230/Q15046/Q16531,24
BP,GO:0007162,negative regulation of cell adhesion,9/748,16/1817,0.5625,1.366393717,1.231036757,0.164332927,0.787468373,0.754502166,P06576/P42771/Q9H4A3/Q9H7S9/P32119/Q96DB9/Q9H3N1/Q9Y6D9/O43707,9
BP,GO:0022616,DNA strand elongation,9/748,16/1817,0.5625,1.366393717,1.231036757,0.164332927,0.787468373,0.754502166,Q92878/P25205/Q15054/P09884/P35249/P12004/Q9Y230/P49959/Q9Y265,9
BP,GO:1901606,alpha-amino acid catabolic process,9/748,16/1817,0.5625,1.366393717,1.231036757,0.164332927,0.787468373,0.754502166,P35520/Q8TD30/P24752/Q6YP21/Q99714/Q02252/Q13867/Q9UBK8/P00505,9
BP,GO:0061013,regulation of mRNA catabolic process,27/748,56/1817,0.482142857,1.171194614,1.088239039,0.170723497,0.787468373,0.754502166,Q08211/Q96PU8/P08670/Q00839/P35637/Q86TB9/Q6PJT7/Q14444/Q9NZI8/Q14103/O15116/O75534/Q92900/Q92945/P98175/P11940/Q8NC51/Q8NDV7/Q9C0C2/A5YKK6/Q9Y2L1/Q9Y5S9/Q13310/Q6Y7W6/P06748/P51114/Q6PKG0,27
BP,GO:0006403,RNA localization,41/748,88/1817,0.465909091,1.131760452,1.059616675,0.171199224,0.787468373,0.754502166,P49368/Q08211/Q96PU8/Q00839/Q16629/Q14444/Q9NZI8/P12270/Q9NPA8/P22626/O75694/P50991/O43592/Q92900/Q07955/Q9H4A3/Q86V81/Q92945/P61970/P49792/Q13838/Q99832/P55735/P48643/P78371/P84103/P50990/Q14974/Q14008/P40227/P62826/Q9NRG9/Q9Y5S9/P51114/Q9Y230/Q8WYP5/O94906/P82979/Q7KZ85/Q9Y265/P22087,41
BP,GO:0006109,regulation of carbohydrate metabolic process,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,P56537/Q00610/P49792/P06213/O75844/P09936/O15294/Q16531,8
BP,GO:0007094,mitotic spindle assembly checkpoint signaling,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,O95229/O43684/P12270/Q9Y6G9/Q96SN8/Q9Y6D9/P14635/Q13123,8
BP,GO:0007492,endoderm development,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,Q9BRX2/Q6PD62/Q8NDV7/P35579/Q12830/Q8N7H5/O75367/P11047,8
BP,GO:0019320,hexose catabolic process,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,P17858/P06733/Q14376/P60174/P14618/P36871/P00558/Q01813,8
BP,GO:0031577,spindle checkpoint signaling,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,O95229/O43684/P12270/Q9Y6G9/Q96SN8/Q9Y6D9/P14635/Q13123,8
BP,GO:0045807,positive regulation of endocytosis,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,P11142/P61978/Q9P2R3/P00441/Q9UKG1/Q12907/P06213/Q9NX58,8
BP,GO:0070663,regulation of leukocyte proliferation,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,Q13158/P14174/P42771/Q9ULF5/Q96EY1/P09211/Q9Y6D9/P02786,8
BP,GO:0071173,spindle assembly checkpoint signaling,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,O95229/O43684/P12270/Q9Y6G9/Q96SN8/Q9Y6D9/P14635/Q13123,8
BP,GO:0071174,mitotic spindle checkpoint signaling,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,O95229/O43684/P12270/Q9Y6G9/Q96SN8/Q9Y6D9/P14635/Q13123,8
BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,P98170/P55072/Q9H4A3/O95071/Q9NWU2/O00571/Q70CQ2/Q9Y265,8
BP,GO:0090329,regulation of DNA-templated DNA replication,8/748,14/1817,0.571428571,1.388082506,1.219017916,0.171591722,0.787468373,0.754502166,P25205/Q14566/Q8WVB6/P33992/P35249/O75844/P12004/O75496,8
BP,GO:0003013,circulatory system process,23/748,47/1817,0.489361702,1.188730231,1.096285413,0.171761031,0.787468373,0.754502166,P21333/P35520/Q9UEY8/P06396/O14745/O75694/O95399/Q15758/P05023/Q01970/Q9H4A3/Q01469/P04179/Q15149/P30626/P00441/Q4VCS5/P62258/P06213/O75844/P07900/Q9UDY2/P02786,23
BP,GO:0008610,lipid biosynthetic process,23/748,47/1817,0.489361702,1.188730231,1.096285413,0.171761031,0.787468373,0.754502166,Q8IVS2/Q96PU8/P49327/P53396/P22059/P56537/P14174/P05023/Q01469/Q9NRX5/O00116/P16152/Q96SU4/P24752/P11413/O95573/Q15185/Q9BZF3/Q99714/P09211/Q9H3N1/Q01581/O15294,23
BP,GO:0002831,regulation of response to biotic stimulus,34/748,72/1817,0.472222222,1.14709596,1.065096959,0.172613557,0.787468373,0.754502166,Q08211/O00410/P98170/Q15233/P10809/P12956/P09874/P43243/Q13158/P11142/P13010/P14174/P61086/P23246/Q15366/Q04206/Q96PK6/O00571/Q9BY67/Q96EY1/Q9UKG1/Q96EP0/Q14166/P62258/O75844/P32119/Q9NX58/Q6Y7W6/P07900/Q8ND56/P39019/O75531/Q96F44/O15294,34
BP,GO:0034614,cellular response to reactive oxygen species,14/748,27/1817,0.518518519,1.259556348,1.136336324,0.173414187,0.787468373,0.754502166,Q06830/P11142/P04040/Q9NS18/Q12931/O43524/Q99497/P04179/Q04206/P00441/P63244/P32119/P12004/Q9NX46,14
BP,GO:0043648,dicarboxylic acid metabolic process,14/748,27/1817,0.518518519,1.259556348,1.136336324,0.173414187,0.787468373,0.754502166,P53396/P54886/P31939/P31040/P07954/P11586/P40925/Q3SY69/Q8TD30/Q6YP21/P40926/P09622/Q9UBK8/P00505,14
BP,GO:2001251,negative regulation of chromosome organization,14/748,27/1817,0.518518519,1.259556348,1.136336324,0.173414187,0.787468373,0.754502166,Q00839/P09874/O95229/Q92889/Q92878/O43684/P12270/Q9Y6G9/Q96BK5/Q96SN8/Q9Y6D9/P14635/Q13123/P11388,14
BP,GO:1903829,positive regulation of protein localization,37/748,79/1817,0.46835443,1.137700535,1.046511861,0.176003606,0.787468373,0.754502166,P49368/Q15154/P50402/O00410/Q9Y5K6/P21333/O00264/Q01082/P08238/P09874/P22059/P12270/Q9UBE0/Q92688/P50991/Q99497/P42771/Q13263/O95373/O95071/P55786/P30626/Q99832/P63244/Q96BK5/P48643/P78371/O95573/Q96EP0/P62937/P50990/P62258/P40227/P62826/P07900/Q04637/P02786,37
BP,GO:0008088,axo-dendritic transport,7/748,12/1817,0.583333333,1.417000891,1.212017447,0.178838853,0.787468373,0.754502166,Q00839/P11142/Q14204/P00441/Q6QNY1/P09936/O14617,7
BP,GO:0022408,negative regulation of cell-cell adhesion,7/748,12/1817,0.583333333,1.417000891,1.212017447,0.178838853,0.787468373,0.754502166,P42771/Q9H4A3/Q9H7S9/P32119/Q96DB9/Q9H3N1/Q9Y6D9,7
BP,GO:0044818,mitotic G2/M transition checkpoint,7/748,12/1817,0.583333333,1.417000891,1.212017447,0.178838853,0.787468373,0.754502166,Q92878/Q9NXR7/Q13564/Q9BQ15/Q9NYP3/Q9HAW4/P49959,7
BP,GO:0048525,negative regulation of viral process,7/748,12/1817,0.583333333,1.417000891,1.212017447,0.178838853,0.787468373,0.754502166,P06396/Q13263/P62937/O95292/Q12906/O75531/Q96F44,7
BP,GO:0070918,regulatory ncRNA processing,7/748,12/1817,0.583333333,1.417000891,1.212017447,0.178838853,0.787468373,0.754502166,P22626/O75694/Q9BXP5/P17844/P84103/O75844/Q15631,7
BP,GO:1901976,regulation of cell cycle checkpoint,7/748,12/1817,0.583333333,1.417000891,1.212017447,0.178838853,0.787468373,0.754502166,O95229/P12270/Q9Y6G9/Q9NXR7/Q96SN8/Q9Y6D9/P14635,7
BP,GO:0043487,regulation of RNA stability,26/748,54/1817,0.481481481,1.169588037,1.058000337,0.179043283,0.787468373,0.754502166,Q08211/Q96PU8/P08670/Q00839/P35637/Q86TB9/Q6PJT7/Q14444/Q9NZI8/Q14103/O15116/O75534/Q92900/Q92945/P98175/P11940/Q8NC51/Q8NDV7/Q9C0C2/A5YKK6/Q9Y2L1/Q13310/Q6Y7W6/P06748/P51114/Q6PKG0,26
BP,GO:0045089,positive regulation of innate immune response,26/748,54/1817,0.481481481,1.169588037,1.058000337,0.179043283,0.787468373,0.754502166,Q08211/O00410/P98170/Q15233/P10809/P12956/P09874/P43243/Q13158/P11142/P13010/P61086/P23246/Q15366/Q04206/Q96PK6/O00571/Q9BY67/Q9UKG1/P62258/P07900/Q8ND56/P39019/O75531/Q96F44/O15294,26
BP,GO:0045930,negative regulation of mitotic cell cycle,22/748,45/1817,0.488888889,1.187581699,1.065576741,0.180422833,0.787468373,0.754502166,Q9UN37/O95229/Q92878/O43684/P12270/Q9Y6G9/Q9NXR7/O14745/Q13564/Q9BTA9/Q9BQ15/Q96BK5/Q9NYP3/Q96SN8/Q6Y7W6/Q9HAW4/Q8IUI8/Q9Y6D9/P14635/Q13123/P49959/Q14676,22
BP,GO:1901615,organic hydroxy compound metabolic process,22/748,45/1817,0.488888889,1.187581699,1.065576741,0.180422833,0.787468373,0.754502166,Q96PU8/P53396/P60174/P22059/Q00341/Q9Y617/P04040/P50213/P14550/Q99497/P00338/P00492/Q96SU4/P11413/Q00796/Q9HBH5/Q9UKG1/Q99798/Q9BZF3/Q99714/P07195/Q01581,22
BP,GO:1903311,regulation of mRNA metabolic process,46/748,100/1817,0.46,1.117406417,1.010012051,0.182289503,0.787468373,0.754502166,Q08211/Q92841/Q96PU8/P08670/O75525/Q00839/Q16629/P30041/P35637/Q86TB9/Q6PJT7/Q14444/Q01130/Q9NZI8/P11142/P22626/P61978/P31483/Q14103/O15116/O75534/Q92900/Q92945/P98175/P11940/Q8NC51/Q8NDV7/P26368/Q9UKV3/Q9C0C2/A5YKK6/Q9HCG8/P17844/P84103/P26599/P38159/Q9Y2L1/Q13247/Q9Y5S9/Q13310/Q6Y7W6/P06748/P51114/Q6PKG0/P98179/Q7KZ85,46
BP,GO:0008406,gonad development,13/748,25/1817,0.52,1.26315508,1.107981805,0.182625739,0.787468373,0.754502166,Q9Y5K6/P21333/O00268/O43524/O75534/P20042/Q13162/P49321/P51659/P23921/P00441/P06213/P35221,13
BP,GO:0010950,positive regulation of endopeptidase activity,13/748,25/1817,0.52,1.26315508,1.107981805,0.182625739,0.787468373,0.754502166,P10809/P06396/Q13158/Q92688/P55072/P42771/Q06323/P61289/O00571/P63244/Q96EY1/Q92542/Q9UL46,13
BP,GO:0045137,development of primary sexual characteristics,13/748,25/1817,0.52,1.26315508,1.107981805,0.182625739,0.787468373,0.754502166,Q9Y5K6/P21333/O00268/O43524/O75534/P20042/Q13162/P49321/P51659/P23921/P00441/P06213/P35221,13
BP,GO:0051304,chromosome separation,13/748,25/1817,0.52,1.26315508,1.107981805,0.182625739,0.787468373,0.754502166,O95347/O95229/Q9NTJ3/O43684/P12270/Q9Y6G9/Q15021/Q96SN8/Q9Y6D9/P14635/Q13123/Q15003/P30153,13
BP,GO:0031349,positive regulation of defense response,29/748,61/1817,0.475409836,1.154839134,1.028734402,0.184604806,0.787468373,0.754502166,Q08211/O00410/P98170/Q15233/P10809/P12956/P09874/P43243/Q13158/P11142/P13010/P61086/Q99497/P23246/Q15366/Q04206/Q96PK6/O00571/Q9BY67/Q9UKG1/Q96EP0/P62258/P07900/Q8ND56/P39019/O75531/Q96F44/Q15046/O15294,29
BP,GO:0001825,blastocyst formation,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P43243/Q6PD62/Q13895/A5YKK6/Q06546/Q7KZ85,6
BP,GO:0006007,glucose catabolic process,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0006730,one-carbon metabolic process,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P34897/P31153/P11586/Q3SY69/P23526/P00918,6
BP,GO:0006735,NADH regeneration,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0006820,monoatomic anion transport,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P21796/Q15043/Q9Y277/P45880/Q9Y6M7/P00918,6
BP,GO:0009066,aspartate family amino acid metabolic process,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,O43175/Q9UHY7/P11586/P52788/Q9UBK8/P00505,6
BP,GO:0009308,amine metabolic process,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P49419/Q99497/P07954/P00492/P19623/P52788,6
BP,GO:0010951,negative regulation of endopeptidase activity,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P98170/P50454/P04406/O00571/Q96EY1/P35237,6
BP,GO:0019677,NAD catabolic process,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P14174/O43524/Q14694/P42771/P17844/O75844,6
BP,GO:0032008,positive regulation of TOR signaling,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P31153/Q9BTA9/P55735/Q99873/Q9P2J5/O15294,6
BP,GO:0033273,response to vitamin,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P35520/Q01130/P04040/O15164/P04179/Q04206,6
BP,GO:0035329,hippo signaling,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P49588/P55072/Q4VCS5/P62258/Q9BRV8/P30153,6
BP,GO:0042026,protein refolding,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P10809/P38646/P11142/P11021/P31689/P07900,6
BP,GO:0051298,centrosome duplication,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,Q8WUM4/Q96PK6/Q14008/Q96SN8/P06748/Q9UHD1,6
BP,GO:0051438,regulation of ubiquitin-protein transferase activity,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P42771/P46777/P62913/P63208/Q16763/P62081,6
BP,GO:0061615,glycolytic process through fructose-6-phosphate,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0061620,glycolytic process through glucose-6-phosphate,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0061621,canonical glycolysis,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0061718,glucose catabolic process to pyruvate,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P17858/P06733/P60174/P14618/P00558/Q01813,6
BP,GO:0097553,calcium ion transmembrane import into cytosol,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P21333/Q01970/P30626/O95202/Q8IWX8/O60610,6
BP,GO:0098760,response to interleukin-7,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P10809/P06576/P07237/P31948/P54727/P31939,6
BP,GO:0098761,cellular response to interleukin-7,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P10809/P06576/P07237/P31948/P54727/P31939,6
BP,GO:1905168,positive regulation of double-strand break repair via homologous recombination,6/748,10/1817,0.6,1.457486631,1.21316312,0.185770201,0.787468373,0.754502166,P35637/P09874/Q9HAF1/Q99873/Q9Y230/Q9Y265,6
MF,GO:0045182,translation regulator activity,25/761,57/1862,0.438596491,1.073149365,0.46620963,0.368393936,0.793110758,0.699278941,P55010/P60842/Q9NZI8/P56537/Q9BY44/Q05639/P20042/P27635/P11940/Q8NC51/P13639/Q14152/Q92616/P63244/O43432/O43583/P29692/P55884/O75821/P26641/P51114/Q04637/Q6PKG0/Q9Y450/O60841,25
MF,GO:0016740,transferase activity,88/761,209/1862,0.421052632,1.03022339,0.385435534,0.376772531,0.793110758,0.699278941,Q8IVS2/P98170/O43252/P22102/P49327/P17858/Q9NR09/P53396/P30041/P41250/P09874/P04406/P14618/P54886/Q9Y617/P34897/P31153/O75390/P29401/P23786/P35573/Q9Y3D8/P61086/Q15102/O15164/P31939/Q8NCA5/P42771/P37837/Q15054/Q7Z6E9/Q16836/Q9H4A3/Q13263/Q9Y697/P04843/P09884/Q9HAF1/O00116/O95071/Q9BZX2/Q9P0J7/P12532/Q8TD30/P07741/P49792/P00492/Q14669/P24752/P19623/P36507/P00558/P10515/Q6YP21/Q06203/Q96EP0/O43148/Q01813/P25325/Q99873/Q9NVM4/P06213/Q15185/Q14008/Q16222/A0AVT1/Q9NQX3/P51003/Q15418/Q16763/Q06210/P40939/P09211/Q6W2J9/P52788/P55084/Q01581/Q9BTT4/Q9UDY2/P00505/Q96F44/Q15046/O15294/Q9BWD1/P78317/Q9NYU2/Q92794/P22087,88
MF,GO:0004527,exonuclease activity,8/761,17/1862,0.470588235,1.151426142,0.521313521,0.387303682,0.793110758,0.699278941,Q92878/Q15024/A5YKK6/P39748/Q8IV08/Q9BQP7/Q9Y2L1/P49959,8
MF,GO:0016757,glycosyltransferase activity,8/761,17/1862,0.470588235,1.151426142,0.521313521,0.387303682,0.793110758,0.699278941,P09874/P35573/P04843/P07741/P00492/Q06203/O15294/Q9NYU2,8
MF,GO:0030295,protein kinase activator activity,8/761,17/1862,0.470588235,1.151426142,0.521313521,0.387303682,0.793110758,0.699278941,Q92878/Q9H4A3/P36507/Q92616/O00571/P06213/P46940/P14635,8
MF,GO:0000774,adenyl-nucleotide exchange factor activity,5/761,10/1862,0.5,1.223390276,0.588729271,0.388646867,0.793110758,0.699278941,P34932/P07737/Q92598/Q9Y4L1/O95757,5
MF,GO:0003746,translation elongation factor activity,5/761,10/1862,0.5,1.223390276,0.588729271,0.388646867,0.793110758,0.699278941,Q05639/P13639/P29692/P26641/Q9Y450,5
MF,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",5/761,10/1862,0.5,1.223390276,0.588729271,0.388646867,0.793110758,0.699278941,Q14697/P35573/O60502/Q9NX46/Q13724,5
MF,GO:0032934,sterol binding,5/761,10/1862,0.5,1.223390276,0.588729271,0.388646867,0.793110758,0.699278941,P22059/P21796/Q96SU4/P45880/Q9BZF3,5
MF,GO:0055106,ubiquitin-protein transferase regulator activity,5/761,10/1862,0.5,1.223390276,0.588729271,0.388646867,0.793110758,0.699278941,Q99497/P42771/P46777/P62913/P62081,5
BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,125/748,286/1817,0.437062937,1.061688979,0.950435994,0.187865501,0.794592273,0.761327834,P49368/Q15393/Q08211/Q86VP6/Q9UK53/Q92841/Q96PU8/P17980/P12956/Q00839/Q00059/Q6NT76/P30041/P35637/P06733/P09874/P60842/Q86TB9/Q14444/Q15365/Q6UUV7/Q13158/P14618/Q92878/Q9NZI8/P11142/Q9NPA8/P22626/P61978/Q9NXR7/P35659/O00268/Q14103/P55072/P11021/O15116/P50991/O43524/Q9Y613/O15164/O14776/Q99497/O75534/P42771/Q9Y5V3/Q8IWD4/Q92900/Q9H4A3/Q92945/Q13263/P11940/Q6PD62/Q8NDV7/Q9HAF1/P07954/Q8WVB6/Q9BTA9/P35249/P23246/Q9H583/Q9BQ15/Q9C0C2/Q04206/A5YKK6/P36507/O75533/Q96PK6/Q06546/Q15853/Q12830/Q8IWI9/O00571/Q8N7H5/Q99832/Q86UE4/P78347/Q9NX70/P48643/Q56P03/P78371/O94782/P05412/Q15061/P38159/P50990/Q99873/Q6QNY1/Q9Y2L1/P06213/Q15185/P29692/P40227/P20248/Q96SN8/Q9NYF8/Q9NX58/Q15418/Q6Y7W6/P62195/P07900/P12004/P09936/P06748/P25208/P51114/Q12906/Q8IUI8/Q9Y230/O14617/Q9BTT4/P18847/Q9NR30/O94906/P98179/P49959/Q15046/O15294/Q7KZ85/Q9Y265/O43707/P02786/P78317/Q14676/Q92794/P11388,125
BP,GO:0052548,regulation of endopeptidase activity,17/748,34/1817,0.5,1.214572193,1.056226585,0.18875547,0.795006963,0.761725164,P98170/P50454/P10809/P06396/Q13158/P04406/Q92688/P55072/P42771/Q06323/P61289/O00571/P63244/Q96EY1/P35237/Q92542/Q9UL46,17
BP,GO:0009410,response to xenobiotic stimulus,21/748,43/1817,0.488372093,1.186326328,1.034073748,0.189623268,0.795006963,0.761725164,Q9UEY8/P11142/P13010/P04040/O43524/P05023/Q16836/Q15029/O15067/P04179/P52735/P16152/Q04206/P00441/P07900/P12004/P09936/P40939/P09211/Q13867/P02786,21
BP,GO:0032886,regulation of microtubule-based process,21/748,43/1817,0.488372093,1.186326328,1.034073748,0.189623268,0.795006963,0.761725164,Q00839/Q8WUM4/P12270/Q15691/Q8WVK7/Q14204/Q00610/O95834/Q9P270/Q96PK6/Q5T5Y3/Q14008/Q9H6D7/Q96SN8/Q9Y6A5/P06748/Q9UHD1/Q02790/Q9Y295/O60610/P78317,21
BP,GO:0098771,inorganic ion homeostasis,21/748,43/1817,0.488372093,1.186326328,1.034073748,0.189623268,0.795006963,0.761725164,P98170/P21333/P14625/Q15904/O14745/O15164/P05023/Q01970/Q9H4A3/P04179/Q16891/Q9ULF5/Q15043/P30626/P00441/O95202/P62258/Q8IWX8/O95292/O60610/P02786,21
BP,GO:0009966,regulation of signal transduction,135/748,310/1817,0.435483871,1.0578532,0.935344236,0.191387263,0.800650647,0.767132583,P50402/P98170/Q9Y5K6/Q9UK53/Q15233/P21333/Q9NR31/Q01082/P08238/Q9NR09/P35520/Q06830/P06733/Q9BRX2/P09874/O95229/P49588/Q6UUV7/Q13158/P04406/Q15121/P12270/P11142/Q9Y6G9/P07237/P31153/P61978/P04040/Q9NXR7/Q9BY44/O14745/Q9NS18/Q12931/P55072/P11021/P14174/O43524/Q07960/P61086/Q14694/Q13283/O15164/Q99497/P42771/Q9Y5V3/Q9H4A3/Q01469/P46777/P04179/P52735/P61289/O95071/Q6NXT1/Q9BTA9/P30154/Q9ULF5/P53041/P23246/Q15366/Q15043/Q9NV92/Q04206/P45880/A5YKK6/Q14152/P36507/Q8N6T3/P31689/Q96B36/P00441/Q9NWU2/O00571/Q4VCS5/P63244/Q86UE4/Q70CQ2/P52565/P55735/Q9BY67/P17844/Q9H7S9/O94782/Q9Y2U8/Q96EY1/Q9UKG1/P26599/P62913/Q96EP0/P62937/Q14166/Q99873/P62258/Q9Y3F4/P06213/Q8IWX8/O75844/P32119/Q96SN8/P35221/Q5H9R7/Q9NYF8/P47897/Q9P2J5/Q15418/Q6Y7W6/Q8ND56/P09936/Q9BRV8/P46940/Q9H446/P09211/Q9UN36/Q9Y4L1/Q8IUI8/Q9Y230/Q9Y6D9/Q07820/P11047/Q96EY5/P18847/Q9NR30/Q14247/P14635/O75531/P36776/Q96F44/O15294/O95881/Q9Y265/O43707/P30153/P02786/P62081/Q92794/Q9GZZ9,135
CC,GO:0097431,mitotic spindle pole,7/757,11/1854,0.636363636,1.558544494,1.543027924,0.109213158,0.809997588,0.771198177,Q15691/Q8N3U4/Q9UQE7/Q9P287/Q96SN8/Q9Y6D9/Q13123,7
BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,38/748,82/1817,0.463414634,1.125701056,0.974127902,0.19461414,0.812376235,0.778367297,P43686/P17980/P46379/P08238/Q9H7D7/Q13200/P54727/P55072/P61086/Q16186/Q99497/Q13263/P20618/O95071/P60900/Q9BTA9/Q15366/Q9P0J7/Q92530/Q14669/Q15008/Q9NWU2/P63244/O43242/P25786/P62913/Q9UNM6/P63208/P62195/P09936/P28074/Q16763/P55036/Q8N3C0/Q99460/O15294/P78317/Q16531,38
BP,GO:0048585,negative regulation of response to stimulus,77/748,173/1817,0.445086705,1.081179871,0.938729291,0.195244559,0.813236032,0.7791911,P50402/P98170/Q9Y5K6/Q9UK53/Q15233/Q9NR31/Q9NR09/P06733/P09874/P49588/Q6UUV7/Q92889/Q15121/O43765/P11142/Q9NPA8/O14745/Q12931/P55072/P11021/P14174/O43524/Q14694/Q13283/Q99497/P04179/P61289/O95071/Q15366/Q04206/P45880/A5YKK6/Q14152/P31689/Q96B36/P00441/O00571/P63244/P55735/O75367/Q9BY67/Q9Y2U8/P25786/Q96EY1/Q9UKG1/P62937/Q14166/Q99873/P62258/Q9Y3F4/P32119/P35221/P47897/Q9NX58/Q15418/Q6Y7W6/P09936/Q9BRV8/Q9BR76/P51114/P09211/Q9UN36/Q9Y4L1/Q9Y230/Q9H3N1/Q9Y6D9/Q07820/P39019/P18847/Q14247/O75531/P36776/Q96F44/P49959/O15294/O95881/P30153,77
